City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
222,Ilulissat,GL,2022-01-23 18:28:39,69.2167,-51.1,10.42,48,100,10.36,overcast clouds
223,Chekhov,RU,2022-01-23 18:28:39,55.1431,37.4711,3.36,100,89,3.15,light snow
224,Lima,PE,2022-01-23 18:28:39,-12.0432,-77.0282,77.25,61,0,6.91,clear sky
225,Chokurdakh,RU,2022-01-23 18:28:40,70.6333,147.9167,-23.55,100,98,6.46,overcast clouds
226,Beyneu,KZ,2022-01-23 18:28:40,45.3167,55.2,27.93,85,79,18.21,broken clouds
227,High Level,CA,2022-01-23 18:28:40,58.5169,-117.136,3.31,92,100,4.61,light snow
228,Zhigansk,RU,2022-01-23 18:28:41,66.7697,123.3711,-9.18,98,100,13.31,light snow
229,Puerto Colombia,CO,2022-01-23 18:28:41,10.9878,-74.9547,86.09,72,91,22.53,overcast clouds
230,Leninsk,RU,2022-01-23 18:28:41,48.7119,45.1994,26.46,87,100,18.23,overcast clouds
231,Menongue,AO,2022-01-23 18:29:41,-14.6585,17.691,70.84,61,87,5.03,overcast clouds
232,Nome,US,2022-01-23 18:29:42,64.5011,-165.4064,8.67,73,0,9.22,clear sky
233,Am Timan,TD,2022-01-23 18:29:42,11.0297,20.2827,80.71,17,10,4.23,clear sky
234,Chany,RU,2022-01-23 18:29:42,55.3121,76.7647,-10.07,100,44,5.86,scattered clouds
235,Port Hedland,AU,2022-01-23 18:29:43,-20.3167,118.5667,84.25,84,97,6.91,overcast clouds
236,Chamonix-Mont-Blanc,FR,2022-01-23 18:29:43,45.9238,6.8693,35.49,89,11,4.68,few clouds
237,Saint-Joseph,RE,2022-01-23 18:29:43,-21.3667,55.6167,80.98,81,63,11.92,broken clouds
238,Tiznit,MA,2022-01-23 18:29:43,29.5833,-9.5,61.77,49,30,7.11,scattered clouds
239,Pangnirtung,CA,2022-01-23 18:29:44,66.1451,-65.7125,-0.4,55,75,8.05,broken clouds
240,Fenelon Falls,CA,2022-01-23 18:29:44,44.5334,-78.7496,15.03,72,54,9.48,broken clouds
241,Sao Joao Da Barra,BR,2022-01-23 18:29:44,-21.6403,-41.0511,86.09,75,24,12.28,few clouds
242,Nizhniy Tsasuchey,RU,2022-01-23 18:29:45,50.5167,115.1333,-1.01,99,100,2.66,overcast clouds
243,Storebo,NO,2022-01-23 18:29:45,60.0948,5.2271,45.77,97,96,8.99,overcast clouds
244,Tilichiki,RU,2022-01-23 18:29:45,60.4667,166.1,-21.1,87,37,7.38,scattered clouds
245,Touros,BR,2022-01-23 18:28:52,-5.1989,-35.4608,88.7,61,1,10.83,clear sky
246,Sarakhs,IR,2022-01-23 18:29:46,36.5449,61.1577,33.94,60,0,2.3,clear sky
247,Fairbanks,US,2022-01-23 18:29:46,64.8378,-147.7164,11.3,85,75,0.0,broken clouds
248,Izumo,JP,2022-01-23 18:29:46,35.3667,132.7667,46.35,83,100,16.89,light rain
249,Picayune,US,2022-01-23 18:29:47,30.5255,-89.6795,50.88,50,3,5.08,clear sky
250,Mahebourg,MU,2022-01-23 18:29:47,-20.4081,57.7,81.25,83,40,8.05,scattered clouds
251,Nanchang,CN,2022-01-23 18:29:47,28.6833,115.8833,46.87,86,100,8.03,overcast clouds
252,Cabra,ES,2022-01-23 18:29:47,37.4725,-4.4421,52.66,62,96,2.01,overcast clouds
253,Richards Bay,ZA,2022-01-23 18:28:01,-28.783,32.0377,71.42,78,34,5.3,scattered clouds
254,Maningrida,AU,2022-01-23 18:29:48,-12.0667,134.2667,77.65,91,100,5.61,overcast clouds
255,Hervey Bay,AU,2022-01-23 18:29:48,-25.2986,152.8535,69.03,89,41,4.0,scattered clouds
256,Lambarene,GA,2022-01-23 18:29:48,-0.7001,10.2406,81.75,72,62,1.92,broken clouds
257,Coihaique,CL,2022-01-23 18:27:54,-45.5752,-72.0662,60.75,55,75,9.22,broken clouds
258,Bowen,AU,2022-01-23 18:29:49,-20.0167,148.2333,70.02,70,73,8.14,broken clouds
259,Qaqortoq,GL,2022-01-23 18:29:49,60.7167,-46.0333,19.9,80,97,10.76,overcast clouds
260,Malanje,AO,2022-01-23 18:29:49,-9.5402,16.341,66.6,87,81,2.93,broken clouds
261,Fortuna,US,2022-01-23 18:29:50,40.5982,-124.1573,62.94,59,0,1.01,clear sky
262,Bengkulu,ID,2022-01-23 18:29:50,-3.8004,102.2655,75.7,90,83,3.98,broken clouds
263,Tuatapere,NZ,2022-01-23 18:29:50,-46.1333,167.6833,51.82,84,85,3.15,overcast clouds
264,Olinda,BR,2022-01-23 18:29:51,-8.0089,-34.8553,85.73,58,20,6.91,few clouds
265,Byron Bay,AU,2022-01-23 18:29:51,-28.65,153.6167,67.95,93,76,10.87,broken clouds
266,Ossora,RU,2022-01-23 18:29:51,59.2353,163.0719,-17.9,83,2,4.25,clear sky
267,Sorong,ID,2022-01-23 18:29:52,-0.8833,131.25,79.66,81,100,4.18,light rain
268,Tabou,CI,2022-01-23 18:29:52,4.423,-7.3528,81.48,75,1,9.15,clear sky
269,Galesong,ID,2022-01-23 18:29:52,-5.3166,119.3661,77.02,83,75,8.93,broken clouds
270,Aklavik,CA,2022-01-23 18:29:53,68.2191,-135.0107,0.43,78,75,8.05,broken clouds
271,Three Hills,CA,2022-01-23 18:25:01,51.7001,-113.2686,42.78,79,100,5.66,overcast clouds
272,Boddam,GB,2022-01-23 18:29:53,57.4667,-1.7833,46.11,83,22,13.15,few clouds
273,Tahta,EG,2022-01-23 18:29:53,26.7693,31.5021,54.68,43,0,7.16,clear sky
274,Airai,TL,2022-01-23 18:29:54,-8.9266,125.4092,60.87,84,100,2.1,overcast clouds
275,Gazanjyk,TM,2022-01-23 18:29:54,39.2446,55.5154,39.18,56,69,14.81,broken clouds
276,Kirakira,SB,2022-01-23 18:30:54,-10.4544,161.9205,80.4,84,74,5.21,broken clouds
277,Cherskiy,RU,2022-01-23 18:30:54,68.75,161.3,-32.46,96,100,3.96,overcast clouds
278,Morondava,MG,2022-01-23 18:30:55,-20.2833,44.2833,85.68,60,96,17.72,overcast clouds
279,Leshukonskoye,RU,2022-01-23 18:30:55,64.8989,45.7622,10.2,92,100,9.22,overcast clouds
280,Diksmuide,BE,2022-01-23 18:30:56,51.0333,2.8667,41.95,83,100,5.75,overcast clouds
281,Soyo,AO,2022-01-23 18:30:56,-6.1349,12.3689,78.85,82,2,9.71,clear sky
282,Kahului,US,2022-01-23 18:30:30,20.8947,-156.47,75.85,81,40,12.66,scattered clouds
283,Wiarton,CA,2022-01-23 18:26:18,44.7407,-81.1332,13.6,61,75,6.91,broken clouds
284,Sistranda,NO,2022-01-23 18:30:56,63.7256,8.834,47.89,70,100,47.71,overcast clouds
285,Bonthe,SL,2022-01-23 18:30:57,7.5264,-12.505,80.33,68,1,8.93,clear sky
286,Itoman,JP,2022-01-23 18:30:57,26.1247,127.6694,72.37,96,75,12.66,broken clouds
287,Vila Velha,BR,2022-01-23 18:30:06,-20.3297,-40.2925,85.95,54,20,13.8,few clouds
288,Lipin Bor,RU,2022-01-23 18:30:57,60.2622,37.9763,9.9,95,100,7.34,overcast clouds
289,Omagari,JP,2022-01-23 18:30:58,39.45,140.4833,32.11,92,100,9.35,light snow
290,Tigil,RU,2022-01-23 18:30:58,57.8,158.6667,-2.63,99,100,3.69,overcast clouds
291,Santa Elena,EC,2022-01-23 18:30:59,-2.2333,-80.85,81.95,74,0,6.91,clear sky
292,Congonhas,BR,2022-01-23 18:30:59,-20.4997,-43.8578,86.41,57,11,8.16,few clouds
293,Rio Gallegos,AR,2022-01-23 18:31:00,-51.6226,-69.2181,62.65,45,40,26.46,scattered clouds
294,Kichera,RU,2022-01-23 18:31:00,55.9375,110.0997,-2.04,80,6,4.88,clear sky
295,Malm,NO,2022-01-23 18:31:02,64.0721,11.2172,47.79,81,99,13.53,overcast clouds
296,Maxixe,MZ,2022-01-23 18:31:02,-23.8597,35.3472,76.82,94,75,16.11,broken clouds
297,Sovetskaya Gavan,RU,2022-01-23 18:31:02,48.9723,140.2878,1.17,86,11,5.88,few clouds
298,Hambantota,LK,2022-01-23 18:31:02,6.1241,81.1185,73.74,100,20,2.3,few clouds
299,Thinadhoo,MV,2022-01-23 18:31:03,0.5333,72.9333,81.95,69,22,14.79,few clouds
300,Vilyuysk,RU,2022-01-23 18:31:04,63.7553,121.6247,-13.43,99,66,5.61,broken clouds
301,Dalby,AU,2022-01-23 18:31:04,-27.1833,151.2667,61.99,90,100,3.31,overcast clouds
302,Vestmannaeyjar,IS,2022-01-23 18:31:05,63.4427,-20.2734,32.99,93,75,31.07,broken clouds
303,Cabo San Lucas,MX,2022-01-23 18:31:05,22.8909,-109.9124,76.6,54,75,1.99,broken clouds
304,Thunder Bay,CA,2022-01-23 18:30:31,48.4001,-89.3168,6.57,55,20,10.36,few clouds
305,Lingao,CN,2022-01-23 18:31:06,19.9103,109.6859,69.64,95,55,7.99,broken clouds
306,Kununurra,AU,2022-01-23 18:31:06,-15.7667,128.7333,78.78,94,100,3.44,overcast clouds
307,Svobodnyy,RU,2022-01-23 18:31:07,51.4,128.1333,-10.17,97,5,4.74,clear sky
308,Sterling,US,2022-01-23 18:31:07,39.0062,-77.4286,40.86,42,75,1.01,broken clouds
309,Sisimiut,GL,2022-01-23 18:31:07,66.9395,-53.6735,15.76,88,100,12.84,light snow
310,Otane,NZ,2022-01-23 18:31:08,-39.8833,176.6333,63.01,90,100,1.61,light rain
311,Whittlesea,ZA,2022-01-23 18:31:08,-32.1759,26.8244,68.05,43,0,2.75,clear sky
312,Santa Isabel,BR,2022-01-23 18:31:09,-23.3156,-46.2214,92.5,60,60,0.54,broken clouds
313,Ebejico,CO,2022-01-23 18:31:09,6.326,-75.7683,85.62,42,100,1.88,overcast clouds
314,Leerdam,NL,2022-01-23 18:31:09,51.8933,5.0917,44.01,83,31,4.09,scattered clouds
315,Chapleau,CA,2022-01-23 18:30:21,47.8405,-83.4034,-2.11,60,0,3.44,clear sky
316,Yenangyaung,MM,2022-01-23 18:31:10,20.4667,94.8833,66.52,53,1,3.96,clear sky
317,Nalut,LY,2022-01-23 18:31:10,30.3333,10.85,48.04,46,7,8.19,clear sky
318,Saint George,US,2022-01-23 18:28:23,37.1041,-113.5841,48.63,44,0,1.99,clear sky
319,Mlalo,TZ,2022-01-23 18:31:11,-4.9333,38.9333,75.87,85,100,6.6,overcast clouds
320,Vanimo,PG,2022-01-23 18:31:11,-2.6741,141.3028,77.38,87,100,3.76,overcast clouds
321,Praia,CV,2022-01-23 18:31:11,14.9215,-23.5087,77.54,50,75,17.27,broken clouds
322,Cleveland,US,2022-01-23 18:30:01,41.4995,-81.6954,29.61,87,100,0.0,fog
323,Mopti,ML,2022-01-23 18:32:12,14.6667,-4.0,84.24,11,0,6.91,clear sky
324,Belaya Gora,RU,2022-01-23 18:32:12,68.5333,146.4167,-30.96,100,96,3.94,overcast clouds
325,Kadhan,PK,2022-01-23 18:32:12,24.481,68.9859,60.19,31,0,6.62,clear sky
326,Flinders,AU,2022-01-23 18:32:13,-34.5833,150.8552,66.2,89,98,4.0,overcast clouds
327,Daru,PG,2022-01-23 18:32:13,-9.0763,143.2092,77.58,92,100,6.46,light rain
328,Beinamar,TD,2022-01-23 18:32:13,8.6698,15.3813,77.07,16,7,5.03,clear sky
329,Bilibino,RU,2022-01-23 18:32:14,68.0546,166.4372,-27.56,95,100,4.32,overcast clouds
330,Buala,SB,2022-01-23 18:32:14,-8.145,159.5921,80.53,83,62,5.17,broken clouds
331,Sola,VU,2022-01-23 18:32:14,-13.8833,167.55,83.75,75,77,14.56,broken clouds
332,Christchurch,NZ,2022-01-23 18:27:47,-43.5333,172.6333,57.02,90,75,1.01,mist
333,Komsomolskiy,UZ,2022-01-23 18:32:15,40.4272,71.7189,36.32,80,75,4.61,mist
334,Berja,ES,2022-01-23 18:32:15,36.8469,-2.9497,51.76,75,91,11.01,overcast clouds
335,Severo-Kurilsk,RU,2022-01-23 18:32:15,50.6789,156.125,25.32,72,100,12.66,overcast clouds
336,Sept-Iles,CA,2022-01-23 18:32:16,50.2001,-66.3821,16.05,81,100,5.75,overcast clouds
337,Half Moon Bay,US,2022-01-23 18:30:21,37.4636,-122.4286,61.92,63,0,1.01,clear sky
338,Taltal,CL,2022-01-23 18:32:16,-25.4,-70.4833,68.83,67,87,6.96,overcast clouds
339,Antofagasta,CL,2022-01-23 18:32:16,-23.65,-70.4,72.21,55,59,10.89,broken clouds
340,Lazaro Cardenas,MX,2022-01-23 18:30:02,17.9583,-102.2,83.71,49,2,8.28,clear sky
341,Meulaboh,ID,2022-01-23 18:32:17,4.1363,96.1285,75.85,89,100,3.09,overcast clouds
342,Petropavlovsk-Kamchatskiy,RU,2022-01-23 18:32:17,53.0452,158.6483,1.99,72,0,11.18,clear sky
343,Kushiro,JP,2022-01-23 18:32:17,42.975,144.3747,22.15,90,100,7.54,overcast clouds
344,Baiyin,CN,2022-01-23 18:32:18,36.5583,104.2081,14.88,57,6,4.9,clear sky
345,Lalsot,IN,2022-01-23 18:32:18,26.5667,76.3333,50.67,60,0,5.03,clear sky
346,Mbengwi,CM,2022-01-23 18:32:18,6.0167,10.0,69.1,33,24,1.39,few clouds
347,Rio Grande,BR,2022-01-23 18:32:19,-32.035,-52.0986,87.91,85,96,7.54,overcast clouds
348,Poum,NC,2022-01-23 18:32:19,-20.2333,164.0167,79.99,70,95,11.1,overcast clouds
349,Matara,LK,2022-01-23 18:32:19,5.9485,80.5353,74.28,84,100,1.88,overcast clouds
350,Fort-Shevchenko,KZ,2022-01-23 18:32:19,44.5086,50.263,36.88,64,100,27.81,overcast clouds
351,Savannah Bight,HN,2022-01-23 18:32:20,16.45,-85.85,80.65,72,3,6.11,clear sky
352,Singaparna,ID,2022-01-23 18:32:20,-7.3515,108.111,72.05,97,95,1.32,overcast clouds
353,Bilma,NE,2022-01-23 18:32:20,18.6853,12.9164,62.44,17,5,10.71,clear sky
354,Tarauaca,BR,2022-01-23 18:32:21,-8.1614,-70.7656,87.26,63,79,3.04,broken clouds
355,San Cristobal,VE,2022-01-23 18:32:21,7.7669,-72.225,80.78,43,96,4.59,overcast clouds
356,Buraydah,SA,2022-01-23 18:29:13,26.326,43.975,61.25,45,0,5.41,clear sky
357,Karasjok,NO,2022-01-23 18:32:22,69.4719,25.5112,35.71,83,100,33.17,overcast clouds
358,Ayan,RU,2022-01-23 18:32:12,56.45,138.1667,8.76,60,100,17.05,overcast clouds
359,Amahai,ID,2022-01-23 18:32:22,-3.3333,128.9167,78.17,83,99,4.23,overcast clouds
360,Rio De Janeiro,BR,2022-01-23 18:27:42,-22.9028,-43.2075,91.62,58,20,12.66,few clouds
361,San Luis,AR,2022-01-23 18:31:29,-33.295,-66.3356,86.85,43,54,5.7,broken clouds
362,Ingham,US,2022-01-23 18:32:22,42.6,-84.3833,21.16,66,100,10.36,overcast clouds
363,Turukhansk,RU,2022-01-23 18:32:23,65.8167,87.9833,2.71,98,100,4.52,overcast clouds
364,Indiaroba,BR,2022-01-23 18:32:23,-11.5192,-37.5117,83.34,65,100,7.92,overcast clouds
365,Rafai,CF,2022-01-23 18:32:23,4.95,23.9167,75.4,34,19,2.15,few clouds
366,Dubuque,US,2022-01-23 18:28:17,42.4833,-90.8668,13.5,61,0,5.75,clear sky
367,Mehamn,NO,2022-01-23 18:32:24,71.0357,27.8492,37.58,75,0,31.07,clear sky
368,Lagoa,PT,2022-01-23 18:32:24,39.05,-27.9833,59.36,63,32,7.74,scattered clouds
369,Opuwo,NA,2022-01-23 18:32:24,-18.0607,13.84,78.71,32,89,11.72,overcast clouds
370,Rudnogorsk,RU,2022-01-23 18:32:24,57.2639,103.7519,-13.5,100,100,0.27,overcast clouds
371,Khani,GE,2022-01-23 18:32:25,41.9563,42.9566,42.37,72,100,10.0,overcast clouds
372,Geraldton,AU,2022-01-23 18:31:24,-28.7667,114.6,73.81,83,40,18.41,scattered clouds
373,Huambo,AO,2022-01-23 18:31:32,-12.7761,15.7392,60.31,90,100,1.95,overcast clouds
374,Manaure,CO,2022-01-23 18:33:25,11.7751,-72.4445,84.31,50,10,14.38,clear sky
375,Svetlaya,RU,2022-01-23 18:33:26,46.5389,138.3297,5.36,78,1,8.34,clear sky
376,San Policarpo,PH,2022-01-23 18:33:26,12.1791,125.5072,78.03,89,100,8.99,overcast clouds
377,Flin Flon,CA,2022-01-23 18:30:32,54.7682,-101.865,-5.96,71,100,5.75,overcast clouds
378,Deputatskiy,RU,2022-01-23 18:33:26,69.3,139.9,-22.79,98,99,5.82,overcast clouds
379,Tartagal,AR,2022-01-23 18:33:27,-22.5164,-63.8013,97.11,38,29,3.85,scattered clouds
380,Cockburn Town,TC,2022-01-23 18:33:27,21.4612,-71.1419,78.22,74,0,10.11,clear sky
381,Sao Gabriel Da Cachoeira,BR,2022-01-23 18:33:27,-0.1303,-67.0892,87.6,66,40,3.44,scattered clouds
382,Talnakh,RU,2022-01-23 18:33:27,69.4865,88.3972,-1.03,99,100,4.47,overcast clouds
383,Puerto Escondido,MX,2022-01-23 18:33:28,15.85,-97.0667,85.03,65,0,6.91,clear sky
384,Saint Anthony,US,2022-01-23 18:30:32,45.0205,-93.218,5.14,69,0,1.99,clear sky
385,Port Augusta,AU,2022-01-23 18:33:28,-32.5,137.7667,73.71,78,0,7.14,clear sky
386,Altamira,BR,2022-01-23 18:30:15,-3.2033,-52.2064,82.49,89,40,2.3,light rain
387,Shikohabad,IN,2022-01-23 18:33:29,27.1,78.6,52.43,92,7,7.54,clear sky
388,Masvingo,ZW,2022-01-23 18:33:29,-20.0637,30.8277,63.48,83,100,9.01,overcast clouds
389,Halifax,CA,2022-01-23 18:29:03,44.6453,-63.5724,35.1,65,82,4.0,broken clouds
390,Srednekolymsk,RU,2022-01-23 18:33:29,67.45,153.6833,-32.76,98,100,6.91,overcast clouds
391,Pitimbu,BR,2022-01-23 18:33:30,-7.4706,-34.8086,86.59,62,81,9.35,broken clouds
392,Hit,IQ,2022-01-23 18:33:30,33.6416,42.8251,47.7,40,64,7.81,broken clouds
393,Linxia,CN,2022-01-23 18:33:30,35.6003,103.2064,26.62,49,90,2.66,overcast clouds
394,Meadow Lake,US,2022-01-23 18:33:30,34.8014,-106.5436,49.48,39,12,3.24,few clouds
395,Boguchany,RU,2022-01-23 18:33:31,58.3814,97.4531,2.95,99,100,1.43,overcast clouds
396,Varkaus,FI,2022-01-23 18:33:31,62.3153,27.873,28.51,97,91,9.44,overcast clouds
397,Kroya,ID,2022-01-23 18:33:32,-7.6331,109.2461,78.3,86,100,5.46,overcast clouds
398,Marquette,US,2022-01-23 18:33:32,46.5333,-87.6335,12.36,58,100,8.77,overcast clouds
399,Labuhan,ID,2022-01-23 18:33:32,-6.8844,112.2051,77.72,88,67,10.74,moderate rain
400,Luanda,AO,2022-01-23 18:33:32,-8.8368,13.2343,77.0,83,20,9.22,few clouds
401,Nacala,MZ,2022-01-23 18:33:33,-14.5428,40.6728,73.26,95,100,13.13,moderate rain
402,Avera,US,2022-01-23 18:33:33,33.194,-82.5271,52.38,24,0,12.88,clear sky
403,Ramanuj Ganj,IN,2022-01-23 18:33:33,23.8,83.7,59.05,84,79,1.63,broken clouds
404,Guiratinga,BR,2022-01-23 18:33:34,-16.3494,-53.7583,83.48,64,55,4.34,heavy intensity rain
405,Plouzane,FR,2022-01-23 18:33:34,48.3833,-4.6167,41.18,90,0,6.91,clear sky
406,Winton,US,2022-01-23 18:33:34,37.3894,-120.6133,66.51,87,0,0.0,haze
407,Soe,ID,2022-01-23 18:33:35,-9.8607,124.284,66.22,84,100,3.94,overcast clouds
408,Chernyshevskiy,RU,2022-01-23 18:33:35,63.0128,112.4714,-7.87,99,75,3.11,broken clouds
409,Todos Santos,MX,2022-01-23 18:33:35,23.45,-110.2167,76.1,60,56,8.81,broken clouds
410,Paamiut,GL,2022-01-23 18:33:36,61.994,-49.6678,21.29,76,100,13.62,overcast clouds
411,Marzuq,YE,2022-01-23 18:33:36,14.4,46.4667,63.72,70,16,0.38,few clouds
412,Arrecife,ES,2022-01-23 18:33:37,28.963,-13.5477,66.27,82,40,3.44,scattered clouds
413,Spokane,US,2022-01-23 18:33:37,47.6166,-117.3677,34.0,95,100,0.0,mist
414,Ormara,PK,2022-01-23 18:33:37,25.2088,64.6357,63.14,27,0,15.59,clear sky
415,Mackay,AU,2022-01-23 18:30:21,-21.15,149.2,73.69,94,40,5.75,scattered clouds
416,Chiang Rai,TH,2022-01-23 18:34:38,19.9167,99.9167,59.13,100,3,2.3,clear sky
417,Acaxochitlan,MX,2022-01-23 18:34:38,20.1667,-98.2,55.9,68,36,6.06,scattered clouds
418,Mao,ES,2022-01-23 18:34:38,39.8885,4.2658,46.96,76,0,5.75,clear sky
419,Margate,GB,2022-01-23 18:34:39,51.3813,1.3862,43.3,77,100,1.99,overcast clouds
420,Zanjan,IR,2022-01-23 18:34:39,36.6736,48.4787,14.34,64,0,4.61,clear sky
421,Toktogul,KG,2022-01-23 18:34:39,41.8708,72.9402,20.55,67,37,3.71,scattered clouds
422,Lethem,GY,2022-01-23 18:34:40,3.3803,-59.7968,91.45,58,40,13.8,scattered clouds
423,Vardo,NO,2022-01-23 18:34:40,70.3705,31.1107,35.8,87,0,28.77,clear sky
424,Kloulklubed,PW,2022-01-23 18:34:40,7.0419,134.2556,77.5,79,43,18.9,scattered clouds
425,Umea,SE,2022-01-23 18:34:41,63.8284,20.2597,37.33,87,0,6.91,clear sky
426,Son La,VN,2022-01-23 18:34:41,21.3167,103.9,55.87,85,0,1.19,clear sky
427,Sinnamary,GF,2022-01-23 18:34:41,5.3833,-52.95,78.93,83,31,9.31,light rain
428,Amga,RU,2022-01-23 18:34:42,60.8953,131.9608,-10.25,100,100,2.44,overcast clouds
429,Pekalongan,ID,2022-01-23 18:34:42,-6.8886,109.6753,78.01,85,100,8.01,light rain
430,Swan River,CA,2022-01-23 18:34:42,52.1058,-101.2676,1.29,85,100,2.3,overcast clouds
431,Cuenca,EC,2022-01-23 18:34:43,-2.8833,-78.9833,69.93,46,75,10.36,broken clouds
432,Muslyumovo,RU,2022-01-23 18:34:43,55.3033,53.1947,16.03,90,100,2.51,overcast clouds
433,Villazon,BO,2022-01-23 18:34:43,-22.0866,-65.5942,64.85,38,88,14.76,overcast clouds
434,Arkhangelsk,RU,2022-01-23 18:34:44,64.5401,40.5433,15.91,92,75,6.71,broken clouds
435,Wharton,US,2022-01-23 18:34:44,29.3116,-96.1027,57.09,35,100,0.0,overcast clouds
436,Sungaipenuh,ID,2022-01-23 18:34:44,-2.0833,101.3833,64.94,97,100,2.57,overcast clouds
437,Tucupita,VE,2022-01-23 18:34:45,9.0622,-62.051,84.87,52,17,7.81,few clouds
438,Havre-Saint-Pierre,CA,2022-01-23 18:34:45,50.2334,-63.5986,19.4,67,100,12.66,overcast clouds
439,Camacha,PT,2022-01-23 18:34:45,33.0833,-16.3333,63.54,72,20,8.05,few clouds
440,Ekangala,ZA,2022-01-23 18:34:46,-25.6962,28.7492,69.78,63,0,3.06,clear sky
441,College,US,2022-01-23 18:30:11,64.8569,-147.8028,11.28,85,75,5.75,broken clouds
442,Basco,PH,2022-01-23 18:34:46,20.4487,121.9702,77.31,82,7,12.5,clear sky
443,Nurota,UZ,2022-01-23 18:34:47,40.5614,65.6886,24.89,75,1,3.85,clear sky
444,Ilebo,CD,2022-01-23 18:34:47,-4.3167,20.5833,71.64,94,100,1.72,light rain
