City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
445,Jingdezhen,CN,2022-01-23 18:34:47,29.2947,117.2079,46.6,95,100,3.44,overcast clouds
446,Cordoba,AR,2022-01-23 18:30:34,-31.4135,-64.1811,81.41,65,75,11.5,broken clouds
447,Neuquen,AR,2022-01-23 18:34:48,-38.9516,-68.0591,85.89,20,0,6.91,clear sky
448,Harper,LR,2022-01-23 18:34:48,4.375,-7.7169,79.86,81,0,8.3,clear sky
449,Catuday,PH,2022-01-23 18:34:49,16.2923,119.8062,77.74,79,12,12.06,few clouds
450,Shimoda,JP,2022-01-23 18:34:49,34.6667,138.95,42.91,93,100,2.13,moderate rain
451,Sasykoli,RU,2022-01-23 18:34:49,47.5515,46.9968,27.01,83,100,16.98,overcast clouds
452,Dzaoudzi,YT,2022-01-23 18:34:50,-12.7887,45.2699,82.29,78,100,19.57,overcast clouds
453,Carlagan,PH,2022-01-23 18:34:50,14.975,122.0456,76.59,89,79,4.14,broken clouds
454,Calama,CL,2022-01-23 18:34:50,-22.4667,-68.9333,72.59,25,100,15.08,overcast clouds
455,Miri,MY,2022-01-23 18:34:51,4.4148,114.0089,78.94,94,40,3.44,scattered clouds
456,Seaford,GB,2022-01-23 18:34:51,50.7714,0.1027,43.18,86,100,1.01,overcast clouds
457,Ulladulla,AU,2022-01-23 18:34:51,-35.35,150.4667,63.5,87,91,4.25,overcast clouds
458,Muros,ES,2022-01-23 18:34:52,42.7762,-9.0603,52.84,81,0,3.67,clear sky
459,Gat,IL,2022-01-23 18:34:52,31.61,34.7642,51.78,100,100,7.81,overcast clouds
460,Dubbo,AU,2022-01-23 18:32:01,-32.25,148.6167,64.53,82,95,12.66,overcast clouds
461,Moron,AR,2022-01-23 18:35:52,-34.6534,-58.6198,79.97,76,100,3.49,light rain
462,Manokwari,ID,2022-01-23 18:35:53,-0.8667,134.0833,78.91,80,100,5.35,overcast clouds
463,Leningradskiy,RU,2022-01-23 18:35:53,69.3833,178.4167,-16.38,94,100,7.07,overcast clouds
464,Alice Springs,AU,2022-01-23 18:35:53,-23.7,133.8833,76.55,88,77,5.75,broken clouds
465,Zatoka,UA,2022-01-23 18:35:54,46.0725,30.4654,27.14,73,59,18.9,broken clouds
466,Trenggalek,ID,2022-01-23 18:35:54,-8.05,111.7167,74.75,94,100,4.0,overcast clouds
467,Selma,US,2022-01-23 18:35:54,36.5708,-119.6121,57.9,37,0,3.42,clear sky
468,Brainerd,US,2022-01-23 18:35:55,46.358,-94.2008,1.26,71,0,0.0,clear sky
469,Esperance,AU,2022-01-23 18:35:55,-33.8667,121.9,64.24,87,80,13.04,broken clouds
470,Manoel Urbano,BR,2022-01-23 18:35:55,-8.8389,-69.2597,90.21,50,85,1.16,overcast clouds
471,Krasnoselkup,RU,2022-01-23 18:35:13,65.7,82.4667,-16.51,100,99,5.26,overcast clouds
472,Sete Lagoas,BR,2022-01-23 18:35:56,-19.4658,-44.2467,87.93,50,99,2.01,overcast clouds
473,Yar-Sale,RU,2022-01-23 18:35:56,66.8333,70.8333,0.93,99,84,9.42,broken clouds
474,Murgab,TM,2022-01-23 18:35:56,37.4966,61.9714,37.27,70,0,11.5,clear sky
475,Gogrial,SS,2022-01-23 18:35:57,8.5332,28.1004,79.88,22,13,5.39,few clouds
476,Uberaba,BR,2022-01-23 18:35:57,-19.7483,-47.9319,84.78,58,75,6.91,broken clouds
477,Energeticheskiy,KZ,2022-01-23 18:35:57,43.4278,77.0222,28.96,86,75,4.47,mist
478,Horsham,GB,2022-01-23 18:35:58,51.064,-0.3272,43.02,71,75,1.14,broken clouds
479,Padang,ID,2022-01-23 18:35:58,-0.9492,100.3543,76.5,88,100,4.03,light rain
480,Ismailia,EG,2022-01-23 18:34:14,30.6043,32.2723,53.98,64,98,6.35,overcast clouds
481,Mont-De-Marsan,FR,2022-01-23 18:35:58,44.0,-0.6667,44.44,88,0,4.61,clear sky
482,Stoughton,US,2022-01-23 18:35:59,42.1251,-71.1023,35.71,47,0,1.01,clear sky
483,Port Macquarie,AU,2022-01-23 18:35:59,-31.4333,152.9167,66.16,100,75,3.44,broken clouds
484,Namibe,AO,2022-01-23 18:35:59,-15.1961,12.1522,75.06,87,74,6.8,broken clouds
485,Ratnagiri,IN,2022-01-23 18:35:59,16.9833,73.3,70.18,70,98,8.16,overcast clouds
486,The Valley,AI,2022-01-23 18:36:00,18.217,-63.0578,87.66,69,20,10.36,few clouds
487,Payo,ID,2022-01-23 18:36:00,-3.7508,103.6372,72.77,97,100,2.15,overcast clouds
488,Guerrero Negro,MX,2022-01-23 18:36:00,27.9769,-114.0611,65.05,47,21,5.73,few clouds
489,Kiama,AU,2022-01-23 18:36:01,-34.6833,150.8667,66.0,92,99,1.01,overcast clouds
490,Xuddur,SO,2022-01-23 18:36:01,4.1213,43.8894,78.22,31,35,11.97,scattered clouds
491,Powell River,CA,2022-01-23 18:36:02,49.8496,-124.5361,39.07,100,100,2.3,fog
492,Ankpa,NG,2022-01-23 18:36:02,7.3706,7.6253,78.64,19,6,2.57,clear sky
493,Kysyl-Syr,RU,2022-01-23 18:36:02,63.8986,122.7617,-15.52,100,86,4.5,overcast clouds
494,Miramar,US,2022-01-23 18:36:03,25.9873,-80.2323,66.0,80,100,13.8,overcast clouds
495,Luwero,UG,2022-01-23 18:36:03,0.8492,32.4731,68.88,69,100,3.47,overcast clouds
496,Broken Hill,AU,2022-01-23 18:36:03,-31.95,141.4333,76.71,50,100,8.05,overcast clouds
497,Talas,TR,2022-01-23 18:36:04,38.6908,35.5538,20.07,93,100,9.22,snow
498,Marrakesh,MA,2022-01-23 18:35:03,31.6315,-8.0083,68.07,45,20,4.61,few clouds
499,Channel-Port Aux Basques,CA,2022-01-23 18:36:04,47.5702,-59.1367,27.36,69,100,13.4,overcast clouds
500,Dodan,PH,2022-01-23 18:36:04,17.6411,121.8001,71.53,95,8,1.39,clear sky
501,Vigrestad,NO,2022-01-23 18:36:05,58.5667,5.7,44.28,94,85,7.78,overcast clouds
502,Belmonte,BR,2022-01-23 18:36:05,-15.8631,-38.8828,84.7,62,100,7.9,overcast clouds
503,Bambanglipuro,ID,2022-01-23 18:36:05,-7.95,110.2833,77.88,85,51,8.05,broken clouds
504,Lengshuitan,CN,2022-01-23 18:36:06,26.4111,111.5956,41.34,88,95,5.32,overcast clouds
505,Henties Bay,NA,2022-01-23 18:36:06,-22.116,14.2845,73.96,80,27,7.43,scattered clouds
506,Hachinohe,JP,2022-01-23 18:37:06,40.5,141.5,33.82,100,75,10.36,mist
507,Siparia,TT,2022-01-23 18:37:07,10.1333,-61.5,86.83,78,56,5.01,broken clouds
508,San Luis Rio Colorado,MX,2022-01-23 18:37:07,32.4631,-114.7767,68.61,29,0,10.13,clear sky
509,Atambua,ID,2022-01-23 18:37:07,-9.1061,124.8925,74.26,89,100,0.11,overcast clouds
510,Evensk,RU,2022-01-23 18:37:08,61.95,159.2333,-19.95,80,64,7.11,broken clouds
511,Dawlatabad,AF,2022-01-23 18:37:08,36.4141,64.9053,35.15,67,0,3.02,clear sky
512,Pangody,RU,2022-01-23 18:32:19,65.85,74.4859,-9.76,100,99,6.24,overcast clouds
513,Kodinsk,RU,2022-01-23 18:32:09,58.6881,99.1844,1.67,98,100,0.56,overcast clouds
514,Aksu,CN,2022-01-23 18:37:09,41.1231,80.2644,25.38,55,100,2.51,overcast clouds
515,Mayo,US,2022-01-23 18:37:09,38.8876,-76.5119,41.74,52,0,11.01,clear sky
516,Port Said,EG,2022-01-23 18:37:09,31.2565,32.2841,51.78,87,40,5.75,scattered clouds
517,Kampene,CD,2022-01-23 18:37:09,-3.6,26.6667,67.89,98,100,1.63,light rain
518,Teguise,ES,2022-01-23 18:37:10,29.0605,-13.564,62.82,82,40,3.44,scattered clouds
519,Yaan,NG,2022-01-23 18:37:10,7.3833,8.5667,84.97,14,31,5.66,scattered clouds
520,Mount Gambier,AU,2022-01-23 18:37:10,-37.8333,140.7667,66.11,68,33,4.61,scattered clouds
521,Hirara,JP,2022-01-23 18:37:11,24.8,125.2833,71.15,82,47,17.13,scattered clouds
522,Talcahuano,CL,2022-01-23 18:37:11,-36.7167,-73.1167,63.55,74,0,15.88,clear sky
523,Pingliang,CN,2022-01-23 18:37:11,35.5392,106.6861,27.63,98,100,0.65,overcast clouds
524,Tavrichanka,RU,2022-01-23 18:37:12,43.3378,131.8639,8.46,92,10,6.17,clear sky
525,Palmer,US,2022-01-23 18:34:49,42.1584,-72.3287,35.08,44,100,1.99,overcast clouds
526,Kunda,IN,2022-01-23 18:37:12,25.7167,81.5167,57.85,80,24,5.19,few clouds
527,Salalah,OM,2022-01-23 18:37:13,17.0151,54.0924,73.49,16,0,8.05,clear sky
528,Barra,BR,2022-01-23 18:37:01,-11.0894,-43.1417,85.75,50,54,3.56,broken clouds
529,Kampong Thum,KH,2022-01-23 18:37:13,12.7111,104.8887,76.14,73,46,0.76,scattered clouds
530,Hualmay,PE,2022-01-23 18:37:13,-11.0964,-77.6139,76.48,74,34,10.78,scattered clouds
531,Yarada,IN,2022-01-23 18:37:13,17.65,83.2667,75.52,88,20,4.61,mist
532,Bradeni,RO,2022-01-23 18:37:14,46.0833,24.8333,20.66,98,85,2.53,overcast clouds
533,Visnes,NO,2022-01-23 18:37:14,59.3556,5.2242,45.57,87,75,14.97,broken clouds
534,Bosansko Grahovo,BA,2022-01-23 18:37:14,44.1794,16.3639,28.04,89,83,10.22,light snow
535,Neepawa,CA,2022-01-23 18:35:43,50.2289,-99.4664,3.6,92,100,6.38,light snow
536,Bakchar,RU,2022-01-23 18:37:15,57.0186,82.0711,-11.49,100,100,1.81,overcast clouds
537,Sur,OM,2022-01-23 18:37:15,22.5667,59.5289,68.04,59,0,13.33,clear sky
538,Hauterive,FR,2022-01-23 18:37:15,46.0901,3.4459,36.01,92,0,2.66,clear sky
539,Popondetta,PG,2022-01-23 18:37:16,-8.7537,148.2534,73.44,95,100,2.28,overcast clouds
540,Nemuro,JP,2022-01-23 18:37:16,43.3236,145.575,25.47,66,100,1.83,overcast clouds
541,Hay River,CA,2022-01-23 18:37:16,60.8156,-115.7999,-5.82,71,75,5.75,broken clouds
542,Palma Del Rio,ES,2022-01-23 18:37:16,37.7002,-5.2812,58.59,77,73,5.48,broken clouds
543,San Ignacio,BZ,2022-01-23 18:33:28,17.1561,-89.0714,77.65,84,29,3.29,scattered clouds
544,Tocopilla,CL,2022-01-23 18:37:17,-22.092,-70.1979,72.01,73,100,10.4,overcast clouds
545,Valparaiso,CL,2022-01-23 18:37:17,-33.0393,-71.6273,76.64,46,0,16.11,clear sky
546,Vysokogornyy,RU,2022-01-23 18:37:18,50.1167,139.15,-17.97,100,95,3.33,overcast clouds
547,Mugur-Aksy,RU,2022-01-23 18:37:18,50.35,90.5,-8.72,67,17,6.33,few clouds
548,Poya,NC,2022-01-23 18:37:18,-21.35,165.15,75.87,86,93,3.22,overcast clouds
549,Erzin,TR,2022-01-23 18:37:18,36.9559,36.2,41.52,64,27,16.6,scattered clouds
550,Dolna Banjica,MK,2022-01-23 18:37:19,41.7861,20.9061,24.87,83,32,3.98,scattered clouds
551,Kodino,RU,2022-01-23 18:37:19,63.7198,39.6447,17.58,92,100,9.69,overcast clouds
552,Luena,AO,2022-01-23 18:37:19,-11.7833,19.9167,62.11,95,100,3.76,light rain
553,Altay,CN,2022-01-23 18:37:20,47.8667,88.1167,5.29,61,1,7.87,clear sky
554,Zhezkazgan,KZ,2022-01-23 18:38:20,47.8043,67.7144,10.65,97,100,5.64,overcast clouds
555,Beringovskiy,RU,2022-01-23 18:38:20,63.05,179.3167,-20.69,97,68,4.85,broken clouds
556,Perth,AU,2022-01-23 18:37:27,-31.9333,115.8333,73.09,62,0,10.36,clear sky
557,Coquimbo,CL,2022-01-23 18:38:21,-29.9533,-71.3436,68.83,69,2,13.15,clear sky
558,Port Pirie,AU,2022-01-23 18:38:21,-33.1833,138.0167,71.69,72,71,6.44,broken clouds
559,Wahiawa,US,2022-01-23 18:38:21,21.5028,-158.0236,73.8,78,75,0.0,broken clouds
560,Les Cayes,HT,2022-01-23 18:38:22,18.2,-73.75,82.96,58,20,10.02,few clouds
561,Saryozek,KZ,2022-01-23 18:38:22,44.3583,77.9753,23.11,91,100,1.99,light snow
562,Vieques,PR,2022-01-23 18:38:22,18.425,-65.8329,84.88,50,40,12.66,scattered clouds
563,Igarka,RU,2022-01-23 18:38:23,67.4667,86.5833,-8.99,100,93,5.01,overcast clouds
564,Jalpan,MX,2022-01-23 18:38:23,21.2333,-99.4833,70.95,56,95,5.3,overcast clouds
565,Mount Isa,AU,2022-01-23 18:38:23,-20.7333,139.5,74.97,100,100,0.0,overcast clouds
566,Kavaratti,IN,2022-01-23 18:38:24,10.5669,72.642,79.99,63,7,13.18,clear sky
567,Omboue,GA,2022-01-23 18:33:33,-1.5746,9.2618,77.61,83,97,8.86,overcast clouds
568,Aykhal,RU,2022-01-23 18:38:24,66.0,111.5,-6.75,100,78,7.58,broken clouds
569,Ballina,AU,2022-01-23 18:38:24,-28.8667,153.5667,67.96,88,40,8.05,scattered clouds
570,Dawson Creek,CA,2022-01-23 18:38:25,55.7666,-120.2362,40.64,56,75,26.46,broken clouds
571,Penha,BR,2022-01-23 18:38:25,-26.7694,-48.6458,89.46,78,0,18.41,clear sky
572,Srandakan,ID,2022-01-23 18:38:26,-7.9386,110.2506,78.19,84,55,8.1,broken clouds
573,Zhanakorgan,KZ,2022-01-23 18:38:26,43.9098,67.2495,25.18,86,6,4.09,clear sky
574,Pangai,TO,2022-01-23 18:38:26,-19.8,-174.35,80.83,76,26,10.29,scattered clouds
575,Rudbar,AF,2022-01-23 18:38:27,30.15,62.6,44.02,39,0,3.06,clear sky
576,Kuytun,RU,2022-01-23 18:38:27,54.3419,101.5036,4.87,97,100,3.89,overcast clouds
577,Swan Hill,AU,2022-01-23 18:38:27,-35.3378,143.5544,75.92,37,100,6.38,overcast clouds
578,Fort Nelson,CA,2022-01-23 18:37:19,58.8053,-122.7002,17.19,86,75,3.44,broken clouds
579,Constitucion,CL,2022-01-23 18:38:28,-35.3333,-72.4167,69.64,57,0,20.45,clear sky
580,Arlit,NE,2022-01-23 18:38:28,18.7369,7.3853,66.33,16,0,16.37,clear sky
581,Katsuura,JP,2022-01-23 18:38:28,35.1333,140.3,44.11,87,100,8.81,moderate rain
582,Uvat,RU,2022-01-23 18:38:29,59.1433,68.8953,-1.64,100,94,3.67,overcast clouds
583,Goure,NE,2022-01-23 18:38:29,13.9835,10.2704,71.02,13,50,10.04,scattered clouds
584,Shakawe,BW,2022-01-23 18:38:29,-18.3667,21.85,68.04,63,68,3.96,broken clouds
585,Imbituba,BR,2022-01-23 18:38:30,-28.24,-48.6703,87.69,60,0,18.37,clear sky
586,Caucaia,BR,2022-01-23 18:38:30,-3.7361,-38.6531,85.95,69,40,14.97,scattered clouds
587,Navahrudak,BY,2022-01-23 18:38:30,53.6,25.8333,7.57,97,54,1.66,broken clouds
588,Khorinsk,RU,2022-01-23 18:38:31,52.1657,109.7726,3.87,98,100,1.19,overcast clouds
589,Kathu,TH,2022-01-23 18:38:31,7.9178,98.3332,76.82,77,16,8.59,few clouds
590,Krasnoye,UA,2022-01-23 18:38:31,49.9145,24.6134,20.55,97,97,4.72,overcast clouds
591,Conde,BR,2022-01-23 18:38:32,-7.2597,-34.9075,85.46,66,40,9.22,scattered clouds
592,La Palma,US,2022-01-23 18:38:32,33.8464,-118.0467,74.77,26,0,3.0,clear sky
593,Ravels,BE,2022-01-23 18:38:32,51.372,4.9904,42.94,93,6,4.25,clear sky
594,Krasnyy Chikoy,RU,2022-01-23 18:38:33,50.3643,108.7512,8.04,98,100,2.26,overcast clouds
595,Dyer,US,2022-01-23 18:38:33,36.0501,-89.4001,49.78,42,0,13.8,clear sky
596,Ahipara,NZ,2022-01-23 18:38:33,-35.1667,173.1667,67.55,90,100,9.06,light rain
597,Micoud,LC,2022-01-23 18:38:33,13.8167,-60.9,84.13,61,40,23.02,scattered clouds
598,Akyab,MM,2022-01-23 18:38:34,20.15,92.9,67.23,66,4,6.11,clear sky
599,Mizdah,LY,2022-01-23 18:39:34,31.4451,12.9801,50.25,59,92,7.72,overcast clouds
600,Imatra,FI,2022-01-23 18:39:34,61.1719,28.7524,30.58,94,100,1.01,overcast clouds
601,Safford,US,2022-01-23 18:39:35,32.834,-109.7076,55.11,43,0,9.22,clear sky
602,Ust-Nera,RU,2022-01-23 18:39:35,64.5667,143.2,-18.94,98,100,2.24,overcast clouds
603,Nador,MA,2022-01-23 18:39:35,35.174,-2.9287,55.65,76,75,10.36,broken clouds
604,Bathsheba,BB,2022-01-23 18:39:36,13.2167,-59.5167,84.81,58,20,19.57,few clouds
605,Esmeraldas,BR,2022-01-23 18:39:36,-19.7625,-44.3139,87.91,61,88,3.74,overcast clouds
606,Kashi,CN,2022-01-23 18:39:36,39.4547,75.9797,25.81,46,63,4.47,broken clouds
607,Tonantins,BR,2022-01-23 18:39:37,-2.8731,-67.8022,86.2,64,95,1.77,overcast clouds
608,Beloha,MG,2022-01-23 18:39:37,-25.1667,45.05,74.05,83,98,19.95,overcast clouds
609,Anchorage,US,2022-01-23 18:35:00,61.2181,-149.9003,42.01,80,100,3.0,overcast clouds
610,Peniche,PT,2022-01-23 18:39:37,39.3558,-9.3811,57.76,73,15,10.94,few clouds
611,Zhangjiakou,CN,2022-01-23 18:39:37,40.81,114.8794,16.9,95,70,0.89,broken clouds
612,Alta,NO,2022-01-23 18:39:38,69.9689,23.2717,40.26,65,0,20.71,clear sky
613,Ambilobe,MG,2022-01-23 18:39:38,-13.2,49.05,73.98,97,100,5.19,moderate rain
614,Vanavara,RU,2022-01-23 18:39:38,60.34,102.2797,-9.0,100,100,2.46,overcast clouds
615,Iquique,CL,2022-01-23 18:39:39,-20.2208,-70.1431,71.76,76,76,6.38,broken clouds
616,Ushumun,RU,2022-01-23 18:39:39,52.7833,126.5333,-3.8,93,5,7.49,clear sky
617,Omsukchan,RU,2022-01-23 18:39:39,62.5333,155.8,-29.87,99,100,5.01,overcast clouds
618,Kurchum,KZ,2022-01-23 18:39:40,48.5722,83.6542,-12.05,96,41,1.9,scattered clouds
619,Waycross,US,2022-01-23 18:39:40,31.2136,-82.354,52.32,56,0,6.91,clear sky
620,Walvis Bay,NA,2022-01-23 18:39:40,-22.9575,14.5053,86.95,39,40,6.91,scattered clouds
621,Banda,IN,2022-01-23 18:39:41,25.4833,80.3333,61.02,76,98,7.56,overcast clouds
622,Yarim,YE,2022-01-23 18:39:41,14.298,44.3779,53.74,66,1,3.94,clear sky
623,Chifeng,CN,2022-01-23 18:39:41,42.2683,118.9636,13.39,52,100,0.94,overcast clouds
624,Aswan,EG,2022-01-23 18:39:41,24.0934,32.907,55.92,31,4,11.27,clear sky
625,Bodden Town,KY,2022-01-23 18:39:42,19.2833,-81.25,83.98,67,20,8.01,few clouds
626,Vysokaya Gora,RU,2022-01-23 18:39:42,55.9128,49.3017,17.78,97,100,3.44,light snow
627,Sanming,CN,2022-01-23 18:38:05,26.2486,117.6186,57.69,96,97,2.68,overcast clouds
628,Abu Samrah,SY,2022-01-23 18:39:42,35.3029,37.1841,40.93,68,29,7.02,scattered clouds
629,Jumla,NP,2022-01-23 18:39:43,29.2747,82.1838,29.05,97,94,4.99,light snow
630,Santa Cruz Cabralia,BR,2022-01-23 18:37:31,-16.2781,-39.0247,84.43,61,40,10.36,scattered clouds
631,Zhob,PK,2022-01-23 18:39:43,31.3411,69.4481,36.48,55,0,2.98,clear sky
632,Micheweni,TZ,2022-01-23 18:39:43,-4.9667,39.8333,80.94,78,100,17.02,overcast clouds
633,Korla,CN,2022-01-23 18:39:44,41.7597,86.1469,24.76,53,100,1.54,overcast clouds
634,Santa Rosa,PH,2022-01-23 18:38:14,14.3122,121.1114,78.78,85,25,4.32,scattered clouds
635,Kenai,US,2022-01-23 18:35:18,60.5544,-151.2583,32.14,99,100,4.61,overcast clouds
636,Rajshahi,BD,2022-01-23 18:39:44,24.3667,88.6,61.29,72,99,1.25,overcast clouds
637,Shingu,JP,2022-01-23 18:39:45,33.7333,135.9833,48.25,95,100,6.51,overcast clouds
638,Massakory,TD,2022-01-23 18:39:45,12.996,15.7293,73.36,10,0,10.56,clear sky
639,Pampa,US,2022-01-23 18:38:05,35.5362,-100.9599,52.34,40,0,6.91,clear sky
640,Taylorville,US,2022-01-23 18:39:45,39.5489,-89.2945,27.0,63,100,16.11,overcast clouds
641,Naze,JP,2022-01-23 18:39:46,28.3667,129.4833,64.65,87,93,10.51,overcast clouds
642,Mattru,SL,2022-01-23 18:39:46,7.6244,-11.8332,80.98,56,0,6.91,clear sky
643,Lata,PT,2022-01-23 18:39:46,40.1629,-8.3327,55.81,73,0,2.39,clear sky
644,San Jeronimo,PE,2022-01-23 18:40:47,-11.9472,-75.2829,57.51,67,94,6.98,overcast clouds
645,Moissala,TD,2022-01-23 18:40:47,8.3404,17.7663,78.82,18,9,5.46,clear sky
646,Gangapur,IN,2022-01-23 18:40:47,26.4833,76.7167,53.4,58,0,5.59,clear sky
647,Pyu,MM,2022-01-23 18:40:47,18.4833,96.4333,62.02,64,4,2.17,clear sky
648,Marsa Matruh,EG,2022-01-23 18:40:48,31.3525,27.2453,50.2,81,40,13.8,scattered clouds
649,Adrar,MR,2022-01-23 18:40:48,20.5022,-10.0711,72.82,16,0,11.16,clear sky
650,Cedar City,US,2022-01-23 18:40:48,37.6775,-113.0619,34.39,70,0,4.61,clear sky
651,Spanish Town,JM,2022-01-23 18:40:49,17.9911,-76.9574,83.82,71,20,12.66,few clouds
652,Loa Janan,ID,2022-01-23 18:40:49,-0.583,117.095,73.09,98,97,1.19,overcast clouds
653,Rabo De Peixe,PT,2022-01-23 18:40:49,37.8,-25.5833,62.28,95,20,9.22,few clouds
654,Panzhihua,CN,2022-01-23 18:40:50,26.5851,101.7128,45.63,71,14,1.05,few clouds
655,Port Moresby,PG,2022-01-23 18:40:50,-9.4431,147.1797,72.82,100,0,4.61,clear sky
656,Guymon,US,2022-01-23 18:40:50,36.6828,-101.4816,55.4,28,0,8.05,clear sky
657,Le Port,RE,2022-01-23 18:40:50,-20.9373,55.2919,82.4,84,32,6.02,scattered clouds
658,Taoudenni,ML,2022-01-23 18:40:51,22.6783,-3.9836,70.7,15,83,11.3,broken clouds
659,Hohhot,CN,2022-01-23 18:40:51,40.8106,111.6522,23.29,93,40,2.24,mist
660,Rawson,AR,2022-01-23 18:40:51,-43.3002,-65.1023,77.16,28,36,27.89,scattered clouds
661,Crotone,IT,2022-01-23 18:40:52,39.0851,17.1178,48.15,49,0,6.91,clear sky
662,Kiratpur,IN,2022-01-23 18:40:52,29.5167,78.2,53.35,97,100,3.83,overcast clouds
663,Victor Harbor,AU,2022-01-23 18:40:52,-35.5667,138.6167,76.71,92,100,4.74,overcast clouds
664,Hobyo,SO,2022-01-23 18:40:53,5.3505,48.5268,77.27,71,100,20.54,overcast clouds
665,Doha,QA,2022-01-23 18:37:41,25.2867,51.5333,60.78,49,0,4.61,clear sky
666,Mabay,PH,2022-01-23 18:40:53,6.0577,124.4666,78.53,87,100,4.29,overcast clouds
667,Chicama,PE,2022-01-23 18:40:53,-7.8447,-79.1469,66.74,59,33,12.64,scattered clouds
668,Tarko-Sale,RU,2022-01-23 18:40:53,64.9225,77.785,-12.64,100,100,4.12,overcast clouds
